"date","geography","geography code","Household Composition: All categories: Household composition; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 1 bedroom; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 2 bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 3 bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One person household; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 1 bedroom; measures: Value","Household Composition: One person household; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Total; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 1 bedroom; measures: Value","Household Composition: Other household types; Bedrooms: 2 bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 3 bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 4 or more bedrooms; measures: Value"
"2011","E00041567","E00041567",128,31,70,20,7,64,26,32,4,2,63,5,38,15,5,13,1,10,1,1,43,1,24,14,4,7,3,4,0,0,1,0,0,1,0
"2011","E00041568","E00041568",122,23,60,28,11,46,13,27,4,2,74,10,33,23,8,4,0,2,2,0,55,8,21,20,6,15,2,10,1,2,2,0,0,1,1
"2011","E00041570","E00041570",132,15,51,50,16,44,13,18,11,2,86,2,32,39,13,10,0,6,4,0,65,2,23,29,11,11,0,3,6,2,2,0,1,0,1
"2011","E00041541","E00041541",105,1,2,84,18,8,1,0,7,0,96,0,1,77,18,7,0,0,5,2,79,0,0,64,15,10,0,1,8,1,1,0,1,0,0
"2011","E00041543","E00041543",98,0,11,73,14,12,0,5,5,2,85,0,6,67,12,9,0,0,7,2,71,0,5,56,10,5,0,1,4,0,1,0,0,1,0
"2011","E00041545","E00041545",91,1,17,50,23,19,1,6,12,0,71,0,11,38,22,20,0,6,11,3,45,0,3,25,17,6,0,2,2,2,1,0,0,0,1
"2011","E00041547","E00041547",124,1,61,33,29,35,0,22,10,3,85,1,38,22,24,15,0,12,1,2,63,1,21,19,22,7,0,5,2,0,4,0,1,1,2
"2011","E00041562","E00041562",140,2,64,64,10,46,1,32,12,1,92,1,32,50,9,6,0,3,3,0,70,1,26,36,7,16,0,3,11,2,2,0,0,2,0
"2011","E00041815","E00041815",130,2,59,46,23,27,2,17,7,1,100,0,40,38,22,14,0,9,4,1,74,0,24,30,20,12,0,7,4,1,3,0,2,1,0
"2011","E00041817","E00041817",127,2,38,34,53,31,0,14,11,6,86,2,22,19,43,21,2,6,7,6,63,0,15,12,36,2,0,1,0,1,10,0,2,4,4
"2011","E00041825","E00041825",122,0,66,47,9,35,0,23,11,1,86,0,42,36,8,13,0,11,2,0,59,0,22,31,6,14,0,9,3,2,1,0,1,0,0
"2011","E00041832","E00041832",128,30,53,34,11,55,26,20,6,3,72,4,33,28,7,17,3,11,3,0,44,1,16,21,6,11,0,6,4,1,1,0,0,0,1
"2011","E00041844","E00041844",125,3,33,53,36,19,2,9,6,2,106,1,24,47,34,24,1,12,10,1,77,0,10,36,31,5,0,2,1,2,0,0,0,0,0
"2011","E00041645","E00041645",181,10,79,82,10,52,5,27,20,0,113,4,47,56,6,7,2,3,2,0,57,2,21,29,5,49,0,23,25,1,16,1,5,6,4
"2011","E00041646","E00041646",97,4,65,22,6,29,2,23,4,0,65,2,40,18,5,0,0,0,0,0,32,2,15,13,2,33,0,25,5,3,3,0,2,0,1
"2011","E00041647","E00041647",109,27,51,24,7,35,19,12,4,0,66,8,37,15,6,3,2,1,0,0,43,4,23,11,5,20,2,13,4,1,8,0,2,5,1
"2011","E00041648","E00041648",143,31,62,37,13,50,25,19,4,2,86,5,38,33,10,1,0,1,0,0,42,2,17,18,5,43,3,20,15,5,7,1,5,0,1
"2011","E00041649","E00041649",216,62,102,37,15,87,38,38,9,2,109,21,52,25,11,11,7,3,1,0,75,12,37,17,9,23,2,12,7,2,20,3,12,3,2
"2011","E00041636","E00041636",191,32,94,46,19,75,23,35,12,5,93,9,48,27,9,6,0,5,1,0,58,6,31,14,7,29,3,12,12,2,23,0,11,7,5
"2011","E00041651","E00041651",105,2,63,37,3,27,2,18,7,0,70,0,43,25,2,1,0,1,0,0,55,0,30,23,2,14,0,12,2,0,8,0,2,5,1
"2011","E00041652","E00041652",133,8,61,46,18,28,4,14,9,1,97,4,42,34,17,5,0,2,1,2,47,1,15,20,11,45,3,25,13,4,8,0,5,3,0
"2011","E00041655","E00041655",115,2,103,9,1,74,2,68,4,0,39,0,33,5,1,1,0,1,0,0,26,0,20,5,1,12,0,12,0,0,2,0,2,0,0
"2011","E00041656","E00041656",140,83,51,5,1,110,75,32,2,1,25,6,16,3,0,0,0,0,0,0,18,2,13,3,0,7,4,3,0,0,5,2,3,0,0
"2011","E00041657","E00041657",139,55,46,34,4,85,48,22,15,0,49,7,21,17,4,6,1,2,2,1,33,5,13,12,3,10,1,6,3,0,5,0,3,2,0
"2011","E00041785","E00041785",114,1,28,75,10,26,1,12,13,0,86,0,16,61,9,26,0,5,21,0,51,0,9,35,7,9,0,2,5,2,2,0,0,1,1
"2011","E00041798","E00041798",106,2,37,55,12,22,0,9,12,1,80,2,26,42,10,19,0,8,11,0,53,2,16,27,8,8,0,2,4,2,4,0,2,1,1
"2011","E00041801","E00041801",143,8,69,47,19,48,5,27,15,1,88,3,40,29,16,2,0,0,2,0,64,3,32,17,12,22,0,8,10,4,7,0,2,3,2
"2011","E00041802","E00041802",113,58,28,19,8,65,48,11,6,0,45,9,16,13,7,11,4,3,4,0,30,4,12,9,5,4,1,1,0,2,3,1,1,0,1
"2011","E00041804","E00041804",130,10,60,50,10,54,6,28,18,2,74,4,30,32,8,8,0,2,6,0,53,4,20,21,8,13,0,8,5,0,2,0,2,0,0
"2011","E00041805","E00041805",127,0,50,67,10,23,0,9,13,1,96,0,39,49,8,19,0,8,8,3,57,0,22,31,4,20,0,9,10,1,8,0,2,5,1
"2011","E00041786","E00041786",133,11,57,63,2,43,9,19,15,0,83,1,36,44,2,15,0,4,11,0,53,1,24,26,2,15,0,8,7,0,7,1,2,4,0
"2011","E00041799","E00041799",131,6,61,58,6,43,5,23,12,3,80,1,34,42,3,8,0,7,1,0,44,1,13,27,3,28,0,14,14,0,8,0,4,4,0
"2011","E00041800","E00041800",128,6,50,63,9,37,3,20,13,1,89,3,29,49,8,15,2,5,8,0,52,0,14,30,8,22,1,10,11,0,2,0,1,1,0
"2011","E00041803","E00041803",93,1,45,45,2,20,0,9,11,0,66,1,34,29,2,6,0,3,3,0,31,1,15,14,1,29,0,16,12,1,7,0,2,5,0
"2011","E00041806","E00041806",136,4,96,33,3,61,1,46,14,0,68,3,45,17,3,1,0,1,0,0,55,2,36,14,3,12,1,8,3,0,7,0,5,2,0
"2011","E00041809","E00041809",132,4,69,52,7,52,2,35,15,0,72,2,29,34,7,5,0,1,4,0,49,2,17,23,7,18,0,11,7,0,8,0,5,3,0
"2011","E00166214","E00166214",177,5,134,35,3,67,3,57,6,1,100,2,70,26,2,3,0,3,0,0,77,1,52,23,1,20,1,15,3,1,10,0,7,3,0
"2011","E00170021","E00170021",79,18,43,17,1,39,14,21,4,0,35,2,20,12,1,0,0,0,0,0,26,2,15,8,1,9,0,5,4,0,5,2,2,1,0
"2011","E00041447","E00041447",128,1,66,58,3,34,1,21,9,3,85,0,36,49,0,5,0,3,2,0,57,0,25,32,0,23,0,8,15,0,9,0,9,0,0
"2011","E00041448","E00041448",132,2,14,105,11,20,1,3,16,0,101,1,11,79,10,3,0,2,1,0,62,1,6,45,10,36,0,3,33,0,11,0,0,10,1
"2011","E00041453","E00041453",135,2,44,87,2,23,1,14,8,0,97,1,28,67,1,3,0,2,1,0,70,0,23,46,1,24,1,3,20,0,15,0,2,12,1
"2011","E00041461","E00041461",154,3,49,92,10,30,2,18,8,2,118,1,28,81,8,7,0,2,5,0,87,1,21,58,7,24,0,5,18,1,6,0,3,3,0
"2011","E00041472","E00041472",138,3,67,61,7,35,1,27,7,0,94,2,35,51,6,4,0,2,2,0,73,1,27,40,5,17,1,6,9,1,9,0,5,3,1
"2011","E00041449","E00041449",127,10,85,28,4,53,10,36,6,1,63,0,40,20,3,10,0,8,1,1,26,0,12,12,2,27,0,20,7,0,11,0,9,2,0
"2011","E00041451","E00041451",121,5,16,89,11,17,0,1,15,1,91,5,13,64,9,9,0,2,6,1,60,0,10,43,7,22,5,1,15,1,13,0,2,10,1
"2011","E00041454","E00041454",131,1,68,54,8,21,0,14,6,1,99,1,53,40,5,0,0,0,0,0,53,0,25,25,3,46,1,28,15,2,11,0,1,8,2
"2011","E00041456","E00041456",138,34,56,48,0,53,20,21,12,0,78,14,33,31,0,20,7,7,6,0,37,3,17,17,0,21,4,9,8,0,7,0,2,5,0
"2011","E00041457","E00041457",119,19,35,63,2,37,15,11,11,0,71,2,22,46,1,5,0,2,3,0,48,2,13,32,1,18,0,7,11,0,11,2,2,6,1
"2011","E00041455","E00041455",142,18,35,84,5,45,15,16,14,0,91,3,15,69,4,8,0,5,3,0,64,2,8,50,4,19,1,2,16,0,6,0,4,1,1
"2011","E00041462","E00041462",109,10,41,56,2,34,8,15,11,0,68,2,23,41,2,8,1,0,7,0,42,1,17,22,2,18,0,6,12,0,7,0,3,4,0
"2011","E00041463","E00041463",110,0,61,46,3,29,0,15,14,0,75,0,43,29,3,3,0,2,1,0,51,0,26,22,3,21,0,15,6,0,6,0,3,3,0
"2011","E00041464","E00041464",114,2,35,73,4,30,1,15,14,0,81,1,19,57,4,4,1,1,2,0,66,0,17,46,3,11,0,1,9,1,3,0,1,2,0
"2011","E00041465","E00041465",119,0,51,67,1,47,0,23,23,1,70,0,27,43,0,11,0,5,6,0,40,0,14,26,0,19,0,8,11,0,2,0,1,1,0
"2011","E00041466","E00041466",150,77,20,34,19,77,65,6,6,0,67,12,14,25,16,8,5,3,0,0,50,6,10,22,12,9,1,1,3,4,6,0,0,3,3
"2011","E00041986","E00041986",130,1,9,101,19,29,0,4,22,3,91,1,5,70,15,22,1,2,17,2,55,0,2,42,11,14,0,1,11,2,10,0,0,9,1
"2011","E00041987","E00041987",159,0,14,139,6,48,0,6,41,1,104,0,7,93,4,15,0,1,14,0,67,0,4,59,4,22,0,2,20,0,7,0,1,5,1
"2011","E00041988","E00041988",138,15,4,106,13,34,9,2,20,3,94,5,1,79,9,16,3,0,13,0,56,1,1,47,7,22,1,0,19,2,10,1,1,7,1
"2011","E00041991","E00041991",126,8,34,71,13,39,3,18,15,3,85,5,16,54,10,34,0,8,23,3,43,4,5,28,6,8,1,3,3,1,2,0,0,2,0
"2011","E00041993","E00041993",115,29,28,57,1,49,24,10,15,0,61,5,17,39,0,10,3,0,7,0,38,0,9,29,0,13,2,8,3,0,5,0,1,3,1
"2011","E00041980","E00041980",138,15,16,102,5,48,12,9,27,0,82,2,7,68,5,8,0,2,6,0,40,0,4,33,3,34,2,1,29,2,8,1,0,7,0
"2011","E00041983","E00041983",229,65,68,79,17,103,58,32,12,1,115,7,31,63,14,11,3,1,6,1,76,4,21,39,12,28,0,9,18,1,11,0,5,4,2
"2011","E00041985","E00041985",129,1,60,51,17,43,1,26,12,4,81,0,33,37,11,6,0,2,2,2,59,0,25,26,8,16,0,6,9,1,5,0,1,2,2
"2011","E00042002","E00042002",121,15,27,76,3,42,13,13,16,0,74,2,13,56,3,11,0,3,8,0,53,0,6,45,2,10,2,4,3,1,5,0,1,4,0
"2011","E00042003","E00042003",119,2,68,46,3,47,2,38,6,1,67,0,26,39,2,9,0,5,4,0,39,0,11,26,2,19,0,10,9,0,5,0,4,1,0
"2011","E00042006","E00042006",141,51,57,28,5,83,50,27,6,0,55,1,29,20,5,5,1,4,0,0,41,0,19,17,5,9,0,6,3,0,3,0,1,2,0
"2011","E00041445","E00041445",127,16,17,71,23,39,14,9,15,1,80,2,7,52,19,26,0,5,18,3,52,2,2,32,16,2,0,0,2,0,8,0,1,4,3
"2011","E00041467","E00041467",129,0,16,95,18,25,0,6,18,1,102,0,10,76,16,17,0,0,17,0,68,0,8,44,16,17,0,2,15,0,2,0,0,1,1
"2011","E00041468","E00041468",123,9,39,58,17,44,8,21,12,3,70,1,17,41,11,7,1,3,3,0,52,0,12,32,8,11,0,2,6,3,9,0,1,5,3
"2011","E00041469","E00041469",110,23,32,50,5,39,20,11,8,0,60,2,19,36,3,4,1,1,2,0,41,1,12,25,3,15,0,6,9,0,11,1,2,6,2
"2011","E00041470","E00041470",120,1,57,51,11,41,1,26,12,2,69,0,27,34,8,2,0,0,2,0,52,0,20,24,8,15,0,7,8,0,10,0,4,5,1
"2011","E00041444","E00041444",138,3,78,49,8,33,3,26,4,0,98,0,50,41,7,11,0,4,7,0,60,0,31,22,7,27,0,15,12,0,7,0,2,4,1
"2011","E00041446","E00041446",119,2,31,83,3,23,1,10,12,0,92,1,19,69,3,12,0,1,11,0,67,1,13,50,3,13,0,5,8,0,4,0,2,2,0
"2011","E00041452","E00041452",133,2,56,69,6,37,0,26,11,0,90,1,29,54,6,1,0,1,0,0,79,0,25,48,6,10,1,3,6,0,6,1,1,4,0
"2011","E00041471","E00041471",129,45,13,26,45,50,36,5,7,2,72,8,8,17,39,6,5,0,0,1,58,1,6,15,36,8,2,2,2,2,7,1,0,2,4
"2011","E00041443","E00041443",124,0,22,61,41,26,0,7,10,9,94,0,15,50,29,23,0,6,10,7,63,0,6,36,21,8,0,3,4,1,4,0,0,1,3
"2011","E00041450","E00041450",109,0,20,68,21,20,0,8,11,1,85,0,12,55,18,8,0,2,3,3,55,0,8,34,13,22,0,2,18,2,4,0,0,2,2
"2011","E00041458","E00041458",132,14,36,82,0,39,10,10,19,0,91,4,26,61,0,13,2,2,9,0,56,2,12,42,0,22,0,12,10,0,2,0,0,2,0
"2011","E00041459","E00041459",125,1,38,65,21,31,0,15,15,1,91,1,23,49,18,19,0,4,14,1,67,0,19,31,17,5,1,0,4,0,3,0,0,1,2
"2011","E00041460","E00041460",154,4,44,57,49,37,4,17,12,4,106,0,25,40,41,12,0,2,6,4,81,0,17,30,34,13,0,6,4,3,11,0,2,5,4
"2011","E00041992","E00041992",102,62,21,18,1,71,54,9,8,0,26,8,9,8,1,7,5,0,2,0,14,3,5,5,1,5,0,4,1,0,5,0,3,2,0
"2011","E00041995","E00041995",118,1,38,73,6,33,1,15,17,0,79,0,21,53,5,6,0,1,5,0,43,0,10,29,4,30,0,10,19,1,6,0,2,3,1
"2011","E00041996","E00041996",120,29,63,24,4,68,21,42,5,0,45,7,17,17,4,18,5,8,3,2,21,1,6,12,2,6,1,3,2,0,7,1,4,2,0
"2011","E00041997","E00041997",136,1,57,72,6,37,0,19,16,2,97,1,36,56,4,12,0,5,7,0,76,1,29,42,4,9,0,2,7,0,2,0,2,0,0
"2011","E00041998","E00041998",130,0,70,54,6,39,0,21,15,3,88,0,46,39,3,9,0,4,4,1,69,0,35,32,2,10,0,7,3,0,3,0,3,0,0
"2011","E00041999","E00041999",135,1,93,39,2,53,0,44,9,0,78,1,49,26,2,7,1,5,1,0,53,0,33,19,1,18,0,11,6,1,4,0,0,4,0
"2011","E00041982","E00041982",127,2,38,76,11,38,1,13,22,2,86,1,25,52,8,29,0,16,12,1,55,1,9,38,7,2,0,0,2,0,3,0,0,2,1
"2011","E00041984","E00041984",134,60,16,45,13,69,51,8,9,1,62,9,8,34,11,12,0,5,6,1,44,8,3,24,9,6,1,0,4,1,3,0,0,2,1
"2011","E00041990","E00041990",129,2,38,65,24,30,1,14,12,3,96,1,24,51,20,26,1,12,12,1,64,0,11,35,18,6,0,1,4,1,3,0,0,2,1
"2011","E00042004","E00042004",133,4,58,58,13,43,4,24,12,3,83,0,29,44,10,19,0,6,11,2,63,0,22,33,8,1,0,1,0,0,7,0,5,2,0
"2011","E00042005","E00042005",132,0,21,86,25,24,0,5,16,3,101,0,15,65,21,27,0,7,18,2,68,0,7,43,18,6,0,1,4,1,7,0,1,5,1
"2011","E00041599","E00041599",187,49,115,22,1,93,44,47,2,0,88,4,65,18,1,11,0,9,2,0,60,2,45,12,1,17,2,11,4,0,6,1,3,2,0
"2011","E00041600","E00041600",122,23,50,42,7,40,17,14,7,2,78,6,34,33,5,13,3,3,7,0,51,2,25,19,5,14,1,6,7,0,4,0,2,2,0
"2011","E00041629","E00041629",138,2,90,45,1,48,1,32,15,0,82,1,54,26,1,5,1,3,1,0,52,0,38,13,1,25,0,13,12,0,8,0,4,4,0
"2011","E00041630","E00041630",136,4,57,62,13,42,2,26,13,1,83,2,30,46,5,7,1,2,4,0,55,1,17,34,3,21,0,11,8,2,11,0,1,3,7
"2011","E00170010","E00170010",136,2,71,53,10,40,1,30,9,0,86,1,39,38,8,1,0,1,0,0,69,1,30,30,8,16,0,8,8,0,10,0,2,6,2
"2011","E00170012","E00170012",145,10,82,44,9,49,3,34,10,2,72,6,34,29,3,1,0,1,0,0,57,5,25,24,3,14,1,8,5,0,24,1,14,5,4
"2011","E00170013","E00170013",126,10,71,39,6,37,8,26,3,0,78,1,39,33,5,6,0,5,1,0,51,0,22,24,5,21,1,12,8,0,11,1,6,3,1
"2011","E00041601","E00041601",163,48,51,58,6,57,37,9,11,0,97,11,38,43,5,16,9,2,4,1,61,2,24,31,4,20,0,12,8,0,9,0,4,4,1
"2011","E00041614","E00041614",112,13,76,19,4,45,11,31,3,0,58,2,38,15,3,4,0,3,0,1,43,0,29,13,1,11,2,6,2,1,9,0,7,1,1
"2011","E00041631","E00041631",137,22,77,36,2,40,15,19,6,0,89,6,53,28,2,6,1,4,1,0,60,4,33,21,2,23,1,16,6,0,8,1,5,2,0
"2011","E00041632","E00041632",110,1,52,51,6,25,1,18,6,0,77,0,31,43,3,5,0,3,2,0,60,0,22,35,3,12,0,6,6,0,8,0,3,2,3
"2011","E00165672","E00165672",95,23,25,42,5,36,20,9,7,0,55,3,14,33,5,1,0,1,0,0,39,2,7,25,5,15,1,6,8,0,4,0,2,2,0
"2011","E00041899","E00041899",124,8,112,3,1,54,6,48,0,0,57,2,51,3,1,1,0,1,0,0,27,0,24,2,1,29,2,26,1,0,13,0,13,0,0
"2011","E00041901","E00041901",111,3,102,5,1,52,3,48,1,0,52,0,48,3,1,0,0,0,0,0,29,0,27,2,0,23,0,21,1,1,7,0,6,1,0
"2011","E00041903","E00041903",131,39,36,51,5,60,26,16,16,2,58,12,17,26,3,3,2,0,1,0,29,5,8,14,2,26,5,9,11,1,13,1,3,9,0
"2011","E00041904","E00041904",139,38,80,19,2,70,31,32,7,0,62,7,43,11,1,4,0,1,3,0,39,1,31,6,1,19,6,11,2,0,7,0,5,1,1
"2011","E00041907","E00041907",205,33,74,83,15,63,26,21,16,0,133,7,52,62,12,3,2,0,0,1,92,4,33,49,6,38,1,19,13,5,9,0,1,5,3
"2011","E00166219","E00166219",108,21,22,60,5,45,16,15,14,0,58,5,7,43,3,6,0,1,5,0,29,3,3,21,2,23,2,3,17,1,5,0,0,3,2
"2011","E00166221","E00166221",99,7,72,15,5,42,5,32,3,2,44,2,31,8,3,0,0,0,0,0,42,2,29,8,3,2,0,2,0,0,13,0,9,4,0
"2011","E00166222","E00166222",117,10,53,46,8,34,5,16,12,1,70,4,32,28,6,0,0,0,0,0,64,4,31,25,4,6,0,1,3,2,13,1,5,6,1
"2011","E00166224","E00166224",120,11,49,44,16,46,7,22,15,2,62,4,23,27,8,1,1,0,0,0,56,2,20,26,8,5,1,3,1,0,12,0,4,2,6
"2011","E00041882","E00041882",133,1,83,42,7,37,1,31,5,0,86,0,47,34,5,6,0,4,1,1,39,0,19,17,3,41,0,24,16,1,10,0,5,3,2
"2011","E00041883","E00041883",139,4,38,64,33,30,3,12,12,3,99,1,22,48,28,3,0,1,2,0,87,1,19,43,24,9,0,2,3,4,10,0,4,4,2
"2011","E00041885","E00041885",163,78,82,2,1,138,71,66,1,0,22,7,13,1,1,1,0,0,1,0,20,7,12,0,1,1,0,1,0,0,3,0,3,0,0
"2011","E00041888","E00041888",173,74,60,36,3,103,67,31,5,0,65,7,25,30,3,9,3,2,4,0,42,2,15,22,3,14,2,8,4,0,5,0,4,1,0
"2011","E00041905","E00041905",205,33,87,74,11,86,29,40,17,0,104,4,39,51,10,10,1,2,6,1,75,1,26,39,9,19,2,11,6,0,15,0,8,6,1
"2011","E00041909","E00041909",225,79,112,30,4,161,71,78,12,0,47,5,27,12,3,2,1,0,1,0,27,3,15,7,2,18,1,12,4,1,17,3,7,6,1
"2011","E00041394","E00041394",163,9,53,86,15,46,7,20,16,3,91,2,27,54,8,2,0,0,1,1,73,1,21,44,7,16,1,6,9,0,26,0,6,16,4
"2011","E00041397","E00041397",128,5,51,48,24,54,4,34,14,2,60,0,15,28,17,4,0,1,2,1,37,0,8,17,12,19,0,6,9,4,14,1,2,6,5
"2011","E00041400","E00041400",136,12,50,44,30,47,9,20,10,8,69,3,23,30,13,4,1,1,0,2,60,2,20,27,11,5,0,2,3,0,20,0,7,4,9
"2011","E00041402","E00041402",152,2,58,62,30,39,2,22,12,3,96,0,31,42,23,5,0,2,2,1,66,0,16,31,19,25,0,13,9,3,17,0,5,8,4
"2011","E00041415","E00041415",142,25,67,39,11,69,17,30,15,7,59,7,31,19,2,6,0,2,4,0,37,5,20,10,2,16,2,9,5,0,14,1,6,5,2
"2011","E00041401","E00041401",129,7,67,26,29,42,6,28,4,4,66,1,34,15,16,0,0,0,0,0,51,1,24,14,12,15,0,10,1,4,21,0,5,7,9
"2011","E00166201","E00166201",94,2,12,24,56,14,0,6,6,2,71,2,5,16,48,3,0,0,1,2,59,1,5,11,42,9,1,0,4,4,9,0,1,2,6
"2011","E00166208","E00166208",96,11,10,12,63,11,6,4,1,0,69,5,6,9,49,6,2,1,1,2,56,2,4,8,42,7,1,1,0,5,16,0,0,2,14
"2011","E00166209","E00166209",46,1,11,10,24,12,1,7,1,3,28,0,4,8,16,0,0,0,0,0,26,0,2,8,16,2,0,2,0,0,6,0,0,1,5
"2011","E00166213","E00166213",51,15,13,8,15,22,14,6,2,0,27,1,6,6,14,0,0,0,0,0,22,1,6,4,11,5,0,0,2,3,2,0,1,0,1
"2011","E00041399","E00041399",166,71,43,34,18,85,49,21,12,3,67,19,19,20,9,9,8,1,0,0,43,10,13,11,9,15,1,5,9,0,14,3,3,2,6
"2011","E00041404","E00041404",124,0,28,55,41,17,0,9,6,2,98,0,17,46,35,6,0,2,3,1,61,0,5,30,26,31,0,10,13,8,9,0,2,3,4
"2011","E00041405","E00041405",131,59,68,4,0,100,56,43,1,0,23,3,19,1,0,7,1,6,0,0,11,2,8,1,0,5,0,5,0,0,8,0,6,2,0
"2011","E00041406","E00041406",151,26,77,42,6,68,19,32,17,0,74,5,44,19,6,1,1,0,0,0,59,4,39,13,3,14,0,5,6,3,9,2,1,6,0
"2011","E00041409","E00041409",146,18,73,44,11,67,15,38,13,1,70,3,34,24,9,6,0,5,1,0,43,2,18,17,6,21,1,11,6,3,9,0,1,7,1
"2011","E00166170","E00166170",58,16,17,22,3,21,11,6,3,1,35,4,10,19,2,2,0,0,2,0,23,3,7,11,2,10,1,3,6,0,2,1,1,0,0
"2011","E00166190","E00166190",123,15,24,55,29,39,12,12,11,4,60,3,11,33,13,2,0,0,2,0,47,2,8,26,11,11,1,3,5,2,24,0,1,11,12
"2011","E00166195","E00166195",87,1,44,34,8,29,1,18,8,2,44,0,17,22,5,1,0,1,0,0,38,0,14,21,3,5,0,2,1,2,14,0,9,4,1
"2011","E00041393","E00041393",149,15,83,38,13,70,8,45,15,2,59,7,29,17,6,3,0,2,1,0,30,5,15,5,5,26,2,12,11,1,20,0,9,6,5
"2011","E00041407","E00041407",151,29,72,43,7,78,26,34,17,1,58,2,32,20,4,2,0,1,1,0,34,1,16,13,4,22,1,15,6,0,15,1,6,6,2
"2011","E00041408","E00041408",128,5,78,31,14,54,2,39,11,2,64,3,35,14,12,1,0,0,1,0,46,3,24,8,11,17,0,11,5,1,10,0,4,6,0
"2011","E00166183","E00166183",53,6,17,16,14,18,5,7,5,1,30,1,8,10,11,2,0,0,2,0,26,1,8,7,10,2,0,0,1,1,5,0,2,1,2
"2011","E00166185","E00166185",78,7,31,19,21,29,3,18,7,1,43,4,12,9,18,3,1,1,0,1,35,3,7,8,17,5,0,4,1,0,6,0,1,3,2
"2011","E00041876","E00041876",126,28,63,32,3,57,26,24,7,0,67,1,39,24,3,12,1,8,3,0,33,0,17,14,2,22,0,14,7,1,2,1,0,1,0
"2011","E00041880","E00041880",130,3,89,34,4,51,2,42,6,1,70,1,41,26,2,16,0,12,3,1,48,1,26,20,1,6,0,3,3,0,9,0,6,2,1
"2011","E00041881","E00041881",101,23,38,31,9,46,20,17,8,1,49,3,20,19,7,7,3,1,3,0,29,0,14,11,4,13,0,5,5,3,6,0,1,4,1
"2011","E00041902","E00041902",140,31,25,80,4,53,25,14,14,0,76,5,10,59,2,8,3,1,4,0,49,2,4,41,2,19,0,5,14,0,11,1,1,7,2
"2011","E00041906","E00041906",50,8,26,13,3,22,6,12,3,1,26,2,14,8,2,3,0,3,0,0,13,1,5,5,2,10,1,6,3,0,2,0,0,2,0
"2011","E00041908","E00041908",122,3,68,46,5,41,2,30,8,1,73,1,33,35,4,9,0,3,6,0,48,1,20,23,4,16,0,10,6,0,8,0,5,3,0
"2011","E00041910","E00041910",137,18,73,40,6,61,14,38,8,1,65,4,28,29,4,2,0,1,1,0,44,3,14,23,4,19,1,13,5,0,11,0,7,3,1
"2011","E00041915","E00041915",147,5,61,55,26,44,4,26,12,2,92,1,33,39,19,3,0,0,3,0,64,1,22,24,17,25,0,11,12,2,11,0,2,4,5
"2011","E00041941","E00041941",137,11,81,40,5,55,7,40,8,0,68,4,31,30,3,0,0,0,0,0,43,2,18,20,3,25,2,13,10,0,14,0,10,2,2
"2011","E00041942","E00041942",111,1,48,51,11,26,1,15,8,2,78,0,29,40,9,8,0,3,4,1,53,0,16,30,7,17,0,10,6,1,7,0,4,3,0
