"date","geography","geography code","Rural Urban","Household Composition: All categories: Household composition; measures: Value","Household Composition: One person household; measures: Value","Household Composition: One person household: Aged 65 and over; measures: Value","Household Composition: One person household: Other; measures: Value","Household Composition: One family household; measures: Value","Household Composition: One family only: All aged 65 and over; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: No children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: Dependent children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: All children non-dependent; measures: Value","Household Composition: One family only: Cohabiting couple; measures: Value","Household Composition: One family only: Cohabiting couple: No children; measures: Value","Household Composition: One family only: Cohabiting couple: Dependent children; measures: Value","Household Composition: One family only: Cohabiting couple: All children non-dependent; measures: Value","Household Composition: One family only: Lone parent; measures: Value","Household Composition: One family only: Lone parent: Dependent children; measures: Value","Household Composition: One family only: Lone parent: All children non-dependent; measures: Value","Household Composition: Other household types; measures: Value","Household Composition: Other household types: With dependent children; measures: Value","Household Composition: Other household types: All full-time students; measures: Value","Household Composition: Other household types: All aged 65 and over; measures: Value","Household Composition: Other household types: Other; measures: Value"
"2011","E00105017","E00105017","Total",124,36,8,28,73,3,42,14,22,6,15,7,8,0,13,7,6,15,5,1,0,9
"2011","E00105206","E00105206","Total",124,26,15,11,97,24,62,24,27,11,7,5,2,0,4,2,2,1,0,0,0,1
"2011","E00105207","E00105207","Total",127,30,12,18,92,15,63,23,29,11,8,4,4,0,6,4,2,5,2,0,0,3
"2011","E00105208","E00105208","Total",87,39,13,26,47,9,20,9,8,3,8,4,4,0,10,5,5,1,0,0,0,1
"2011","E00105209","E00105209","Total",130,11,6,5,118,17,94,31,53,10,3,1,2,0,4,4,0,1,1,0,0,0
"2011","E00171823","E00171823","Total",133,45,18,27,80,13,33,15,13,5,22,12,10,0,12,9,3,8,3,0,0,5
"2011","E00171825","E00171825","Total",138,46,24,22,88,16,52,21,25,6,9,2,5,2,11,4,7,4,0,2,0,2
"2011","E00105012","E00105012","Total",143,43,23,20,93,12,63,27,23,13,10,5,4,1,8,7,1,7,1,0,1,5
"2011","E00105019","E00105019","Total",154,57,22,35,92,16,43,21,17,5,21,7,12,2,12,5,7,5,1,0,0,4
"2011","E00105020","E00105020","Total",127,36,13,23,85,13,43,28,12,3,11,6,5,0,18,17,1,6,4,0,1,1
"2011","E00105021","E00105021","Total",205,59,18,41,133,8,56,17,30,9,37,23,13,1,32,26,6,13,3,0,0,10
"2011","E00105024","E00105024","Total",178,52,25,27,123,16,72,34,27,11,29,21,8,0,6,4,2,3,2,0,0,1
"2011","E00105029","E00105029","Total",120,29,5,24,88,3,62,22,34,6,20,14,6,0,3,3,0,3,0,0,0,3
"2011","E00105030","E00105030","Total",144,27,5,22,113,8,82,22,48,12,14,6,8,0,9,7,2,4,1,0,0,3
"2011","E00105034","E00105034","Total",124,35,16,19,86,9,52,16,24,12,12,9,3,0,13,10,3,3,1,0,0,2
"2011","E00105039","E00105039","Total",132,31,9,22,95,14,56,20,26,10,13,4,6,3,12,7,5,6,3,0,0,3
"2011","E00105042","E00105042","Total",134,30,10,20,101,20,63,34,25,4,15,5,8,2,3,2,1,3,0,0,0,3
"2011","E00105033","E00105033","Total",131,44,20,24,82,12,35,16,13,6,16,7,9,0,19,13,6,5,2,0,1,2
"2011","E00105036","E00105036","Total",152,51,25,26,90,8,36,21,6,9,25,7,16,2,21,14,7,11,4,0,2,5
"2011","E00105040","E00105040","Total",113,26,7,19,79,3,32,9,19,4,18,9,9,0,26,18,8,8,1,1,5,1
"2011","E00105047","E00105047","Total",120,39,18,21,79,10,39,16,15,8,9,5,4,0,21,17,4,2,1,0,0,1
"2011","E00105031","E00105031","Total",159,56,21,35,97,14,48,19,19,10,23,8,15,0,12,9,3,6,2,0,1,3
"2011","E00105043","E00105043","Total",139,57,34,23,75,7,39,15,17,7,16,3,12,1,13,11,2,7,5,0,0,2
"2011","E00105044","E00105044","Total",143,45,24,21,90,18,48,20,18,10,11,4,6,1,13,5,8,8,6,0,0,2
"2011","E00105045","E00105045","Total",145,54,21,33,84,11,38,20,15,3,17,9,7,1,18,11,7,7,5,0,0,2
"2011","E00105046","E00105046","Total",126,39,17,22,82,11,50,20,17,13,3,1,1,1,18,11,7,5,4,0,0,1
"2011","E00105032","E00105032","Total",126,25,10,15,99,6,72,24,35,13,15,9,6,0,6,3,3,2,1,0,0,1
"2011","E00105035","E00105035","Total",107,15,3,12,88,5,71,27,32,12,5,1,4,0,7,6,1,4,3,0,1,0
"2011","E00105037","E00105037","Total",128,54,24,30,71,10,27,9,11,7,19,13,4,2,15,13,2,3,1,0,0,2
"2011","E00105038","E00105038","Total",119,24,15,9,94,13,58,22,19,17,14,7,7,0,9,2,7,1,1,0,0,0
"2011","E00105041","E00105041","Total",124,70,55,15,53,21,19,7,8,4,6,5,1,0,7,3,4,1,1,0,0,0
"2011","E00105274","E00105274","Total",127,27,18,9,96,19,62,23,21,18,5,3,2,0,10,8,2,4,1,0,0,3
"2011","E00105275","E00105275","Total",162,22,11,11,134,24,90,41,31,18,9,4,5,0,11,6,5,6,3,0,1,2
"2011","E00105276","E00105276","Total",122,46,29,17,73,15,44,20,12,12,8,6,2,0,6,3,3,3,2,0,0,1
"2011","E00105277","E00105277","Total",123,31,17,14,88,15,45,10,22,13,17,8,7,2,11,6,5,4,0,1,0,3
"2011","E00105460","E00105460","Total",119,21,14,7,94,16,57,25,22,10,11,6,3,2,10,3,7,4,2,0,0,2
"2011","E00105462","E00105462","Total",121,34,19,15,81,19,37,14,12,11,11,1,9,1,14,10,4,6,2,0,0,4
"2011","E00105464","E00105464","Total",121,35,18,17,83,12,40,18,18,4,17,10,7,0,14,8,6,3,3,0,0,0
"2011","E00105465","E00105465","Total",131,75,49,26,45,12,27,15,5,7,4,4,0,0,2,2,0,11,2,0,0,9
"2011","E00105472","E00105472","Total",145,37,20,17,106,22,63,20,27,16,11,4,6,1,10,4,6,2,1,0,0,1
"2011","E00105481","E00105481","Total",132,25,15,10,102,21,68,32,27,9,6,3,3,0,7,5,2,5,3,0,0,2
"2011","E00105482","E00105482","Total",124,23,15,8,100,16,62,23,21,18,13,9,3,1,9,7,2,1,1,0,0,0
"2011","E00105483","E00105483","Total",127,26,7,19,98,12,71,36,16,19,5,2,3,0,10,5,5,3,2,0,1,0
"2011","E00105484","E00105484","Total",141,19,8,11,117,20,81,29,35,17,7,3,4,0,9,5,4,5,2,0,0,3
"2011","E00105469","E00105469","Total",138,34,14,20,94,2,48,17,16,15,20,10,9,1,24,14,10,10,4,0,1,5
"2011","E00105470","E00105470","Total",132,66,41,25,62,5,37,18,10,9,9,2,5,2,11,5,6,4,2,0,0,2
"2011","E00105477","E00105477","Total",133,39,11,28,86,12,37,14,18,5,15,7,8,0,22,13,9,8,3,0,0,5
"2011","E00105478","E00105478","Total",136,40,20,20,89,6,47,23,19,5,14,7,7,0,22,17,5,7,4,0,0,3
"2011","E00105479","E00105479","Total",141,69,46,23,64,6,27,10,8,9,11,7,4,0,20,14,6,8,4,1,1,2
"2011","E00105480","E00105480","Total",132,33,9,24,89,9,38,15,9,14,18,3,12,3,24,15,9,10,8,0,0,2
"2011","E00171780","E00171780","Total",115,21,3,18,90,4,52,15,36,1,21,10,11,0,13,9,4,4,2,0,0,2
"2011","E00171781","E00171781","Total",112,29,0,29,81,1,46,22,22,2,21,13,8,0,13,9,4,2,0,0,0,2
"2011","E00171783","E00171783","Total",125,21,4,17,102,2,72,26,34,12,24,19,5,0,4,1,3,2,0,0,0,2
"2011","E00171788","E00171788","Total",109,12,0,12,95,6,68,19,44,5,16,5,11,0,5,4,1,2,2,0,0,0
"2011","E00171789","E00171789","Total",118,19,1,18,94,1,60,20,34,6,23,11,12,0,10,7,3,5,1,0,0,4
"2011","E00171791","E00171791","Total",124,68,33,35,51,3,25,11,11,3,17,10,7,0,6,6,0,5,1,0,2,2
"2011","E00171792","E00171792","Total",117,28,23,5,85,32,42,13,14,15,4,2,2,0,7,3,4,4,2,0,0,2
"2011","E00105473","E00105473","Total",119,50,28,22,65,13,32,17,11,4,12,4,7,1,8,3,5,4,1,0,0,3
"2011","E00105474","E00105474","Total",135,31,11,20,97,9,47,16,25,6,19,7,10,2,22,13,9,7,3,0,1,3
"2011","E00105475","E00105475","Total",133,38,17,21,89,14,35,12,13,10,20,8,11,1,20,13,7,6,3,0,0,3
"2011","E00105476","E00105476","Total",137,44,19,25,86,8,29,13,11,5,17,4,10,3,32,24,8,7,5,0,1,1
"2011","E00105246","E00105246","Total",138,34,10,24,97,9,71,25,31,15,8,4,3,1,9,4,5,7,0,0,0,7
"2011","E00105249","E00105249","Total",127,26,11,15,98,10,63,18,25,20,11,3,5,3,14,9,5,3,0,0,0,3
"2011","E00105252","E00105252","Total",131,28,11,17,93,9,59,27,14,18,9,3,6,0,16,11,5,10,6,0,1,3
"2011","E00105254","E00105254","Total",165,43,21,22,111,10,58,19,28,11,23,5,14,4,20,16,4,11,7,0,1,3
"2011","E00105248","E00105248","Total",124,38,6,32,67,1,38,10,13,15,10,8,1,1,18,10,8,19,5,1,0,13
"2011","E00105250","E00105250","Total",155,30,9,21,109,8,56,19,26,11,22,10,12,0,23,18,5,16,3,4,0,9
"2011","E00105251","E00105251","Total",127,38,10,28,80,12,36,9,12,15,9,0,8,1,23,13,10,9,3,0,0,6
"2011","E00105253","E00105253","Total",128,53,16,37,63,3,19,5,9,5,22,11,10,1,19,14,5,12,0,0,0,12
"2011","E00105255","E00105255","Total",121,46,15,31,64,5,21,6,9,6,10,3,6,1,28,21,7,11,6,0,0,5
"2011","E00105256","E00105256","Total",130,51,23,28,67,12,27,11,10,6,13,5,7,1,15,9,6,12,3,0,2,7
"2011","E00105258","E00105258","Total",145,29,12,17,102,13,51,19,19,13,19,7,11,1,19,15,4,14,7,0,0,7
"2011","E00105259","E00105259","Total",105,24,4,20,71,3,37,14,16,7,7,1,5,1,24,18,6,10,1,3,1,5
"2011","E00105260","E00105260","Total",222,53,20,33,165,12,85,39,36,10,38,18,18,2,30,24,6,4,1,0,0,3
"2011","E00105452","E00105452","Total",125,50,21,29,72,13,35,10,18,7,11,8,3,0,13,8,5,3,0,0,0,3
"2011","E00105457","E00105457","Total",132,61,37,24,67,10,37,21,5,11,8,5,3,0,12,10,2,4,2,0,1,1
"2011","E00105466","E00105466","Total",133,22,10,12,106,13,64,28,24,12,15,12,3,0,14,11,3,5,0,0,2,3
"2011","E00105468","E00105468","Total",124,30,18,12,86,15,61,21,24,16,3,3,0,0,7,4,3,8,1,0,0,7
"2011","E00105453","E00105453","Total",124,34,13,21,88,10,55,17,26,12,14,6,8,0,9,8,1,2,1,0,0,1
"2011","E00105455","E00105455","Total",112,32,15,17,72,12,35,7,19,9,10,4,5,1,15,10,5,8,6,0,1,1
"2011","E00105461","E00105461","Total",123,30,16,14,91,22,35,19,4,12,16,7,8,1,18,12,6,2,1,0,0,1
"2011","E00105463","E00105463","Total",121,47,23,24,67,9,37,12,10,15,11,5,6,0,10,8,2,7,5,0,0,2
"2011","E00105467","E00105467","Total",113,42,26,16,65,11,32,10,12,10,12,8,2,2,10,6,4,6,4,1,0,1
"2011","E00105451","E00105451","Total",139,64,28,36,66,5,29,13,9,7,15,5,9,1,17,11,6,9,5,0,0,4
"2011","E00105454","E00105454","Total",146,92,56,36,47,10,16,8,5,3,4,1,3,0,17,8,9,7,1,0,1,5
"2011","E00105456","E00105456","Total",144,56,24,32,80,6,42,15,12,15,14,4,7,3,18,9,9,8,7,0,0,1
"2011","E00105458","E00105458","Total",139,63,20,43,59,7,28,10,9,9,11,7,4,0,13,7,6,17,7,0,0,10
"2011","E00105459","E00105459","Total",169,82,42,40,75,12,24,8,10,6,19,14,4,1,20,16,4,12,2,0,2,8
"2011","E00105244","E00105244","Total",138,32,12,20,97,7,38,7,20,11,16,5,10,1,36,28,8,9,5,0,0,4
"2011","E00105245","E00105245","Total",111,34,13,21,75,3,25,4,19,2,14,5,9,0,33,27,6,2,2,0,0,0
"2011","E00105247","E00105247","Total",182,46,20,26,126,8,68,25,41,2,32,12,18,2,18,11,7,10,6,0,0,4
"2011","E00105257","E00105257","Total",129,37,7,30,84,2,33,7,16,10,17,7,9,1,32,23,9,8,4,0,0,4
"2011","E00105279","E00105279","Total",122,39,11,28,72,6,40,11,15,14,7,2,5,0,19,16,3,11,5,1,0,5
"2011","E00105283","E00105283","Total",118,38,17,21,75,11,22,11,6,5,11,4,7,0,31,23,8,5,2,0,1,2
"2011","E00105286","E00105286","Total",122,21,6,15,90,2,27,9,12,6,26,4,19,3,35,32,3,11,10,0,0,1
"2011","E00171786","E00171786","Total",130,32,10,22,87,7,33,7,16,10,13,4,8,1,34,27,7,11,6,0,0,5
"2011","E00105280","E00105280","Total",135,55,15,40,73,6,30,11,11,8,15,4,9,2,22,13,9,7,3,0,1,3
"2011","E00105282","E00105282","Total",121,15,6,9,96,13,47,8,21,18,11,0,10,1,25,19,6,10,7,0,1,2
"2011","E00105284","E00105284","Total",148,49,17,32,95,8,38,11,16,11,24,11,11,2,25,18,7,4,2,0,0,2
"2011","E00105292","E00105292","Total",104,11,6,5,85,1,56,17,32,7,12,6,6,0,16,9,7,8,3,0,1,4
"2011","E00105278","E00105278","Total",137,37,15,22,89,10,37,13,16,8,18,9,7,2,24,15,9,11,5,0,1,5
"2011","E00105281","E00105281","Total",121,50,25,25,70,18,33,17,8,8,6,5,1,0,13,5,8,1,0,0,0,1
"2011","E00105285","E00105285","Total",120,57,40,17,57,17,21,10,3,8,5,3,2,0,14,7,7,6,1,0,0,5
"2011","E00105287","E00105287","Total",124,55,33,22,63,12,27,14,5,8,9,3,5,1,15,7,8,6,3,0,1,2
"2011","E00105289","E00105289","Total",124,69,43,26,53,25,18,12,5,1,5,4,1,0,5,2,3,2,0,0,0,2
"2011","E00105290","E00105290","Total",132,52,26,26,72,21,34,22,5,7,4,1,2,1,13,3,10,8,3,0,0,5
"2011","E00105409","E00105409","Total",130,31,16,15,90,12,56,26,20,10,16,12,4,0,6,3,3,9,3,0,1,5
"2011","E00105417","E00105417","Total",142,71,36,35,64,13,28,11,9,8,7,3,4,0,16,10,6,7,5,0,0,2
"2011","E00105418","E00105418","Total",129,37,17,20,88,8,56,28,14,14,10,3,6,1,14,8,6,4,4,0,0,0
"2011","E00105419","E00105419","Total",131,36,9,27,94,6,45,14,21,10,17,10,7,0,26,19,7,1,1,0,0,0
"2011","E00105420","E00105420","Total",126,66,28,38,56,9,19,11,3,5,9,4,5,0,19,14,5,4,1,0,1,2
"2011","E00105421","E00105421","Total",143,56,25,31,79,8,29,11,10,8,11,4,7,0,31,23,8,8,2,4,0,2
"2011","E00105426","E00105426","Total",102,31,14,17,62,7,29,13,10,6,10,3,6,1,16,8,8,9,2,0,0,7
"2011","E00105427","E00105427","Total",130,43,25,18,75,10,27,6,15,6,10,3,6,1,28,21,7,12,6,0,1,5
"2011","E00105428","E00105428","Total",132,34,17,17,94,11,43,18,19,6,12,4,8,0,28,16,12,4,4,0,0,0
"2011","E00105430","E00105430","Total",139,64,21,43,67,6,17,4,7,6,17,9,8,0,27,19,8,8,1,0,1,6
"2011","E00105432","E00105432","Total",147,59,33,26,81,13,31,15,12,4,16,7,9,0,21,16,5,7,4,0,0,3
"2011","E00105422","E00105422","Total",147,35,27,8,106,17,66,26,23,17,10,4,6,0,13,7,6,6,5,0,0,1
"2011","E00105423","E00105423","Total",132,42,28,14,85,22,39,23,9,7,13,6,7,0,11,6,5,5,2,0,0,3
"2011","E00105424","E00105424","Total",140,32,19,13,107,21,67,26,23,18,8,3,3,2,11,2,9,1,1,0,0,0
"2011","E00105425","E00105425","Total",122,31,19,12,86,13,52,15,18,19,8,5,2,1,13,6,7,5,3,0,0,2
"2011","E00105429","E00105429","Total",129,42,19,23,82,5,49,20,20,9,12,6,6,0,16,8,8,5,3,0,0,2
"2011","E00105431","E00105431","Total",135,51,31,20,79,13,38,15,12,11,15,4,10,1,13,7,6,5,3,0,1,1
"2011","E00105413","E00105413","Total",180,52,25,27,118,15,60,17,30,13,29,10,15,4,14,10,4,10,3,0,0,7
"2011","E00105414","E00105414","Total",126,39,15,24,77,11,38,16,11,11,10,3,6,1,18,13,5,10,2,0,1,7
"2011","E00171774","E00171774","Total",103,26,7,19,73,8,36,13,8,15,11,4,6,1,18,16,2,4,1,1,0,2
"2011","E00171778","E00171778","Total",107,19,8,11,82,4,43,11,24,8,29,13,16,0,6,5,1,6,2,0,1,3
"2011","E00171785","E00171785","Total",100,19,1,18,77,1,43,13,25,5,22,17,5,0,11,8,3,4,3,0,0,1
"2011","E00105410","E00105410","Total",122,28,14,14,86,11,42,12,17,13,13,5,7,1,20,15,5,8,2,1,1,4
"2011","E00105411","E00105411","Total",135,40,15,25,81,2,35,16,12,7,12,4,8,0,32,28,4,14,5,6,0,3
"2011","E00105412","E00105412","Total",203,41,18,23,103,13,38,22,8,8,32,22,10,0,20,14,6,59,1,46,0,12
"2011","E00105415","E00105415","Total",179,65,11,54,107,13,43,19,12,12,33,23,9,1,18,11,7,7,2,0,0,5
"2011","E00105321","E00105321","Total",119,22,4,18,94,8,65,32,20,13,11,5,6,0,10,8,2,3,2,0,0,1
"2011","E00105322","E00105322","Total",142,49,13,36,86,1,39,16,17,6,21,10,11,0,25,18,7,7,3,0,0,4
"2011","E00105323","E00105323","Total",115,32,6,26,79,12,36,17,9,10,21,11,10,0,10,3,7,4,3,0,0,1
"2011","E00105326","E00105326","Total",87,13,5,8,70,3,50,9,32,9,9,5,4,0,8,6,2,4,3,0,0,1
"2011","E00105327","E00105327","Total",162,44,30,14,115,26,61,32,15,14,18,2,12,4,10,8,2,3,0,0,0,3
"2011","E00105319","E00105319","Total",116,26,3,23,84,1,42,14,19,9,14,4,10,0,27,20,7,6,5,0,0,1
"2011","E00105320","E00105320","Total",95,41,21,20,47,6,24,6,9,9,8,6,2,0,9,4,5,7,5,0,0,2
"2011","E00105324","E00105324","Total",141,57,34,23,75,12,29,8,15,6,11,4,6,1,23,18,5,9,5,0,1,3
"2011","E00105325","E00105325","Total",201,53,20,33,142,9,78,25,40,13,33,17,15,1,22,19,3,6,2,0,0,4
"2011","E00105328","E00105328","Total",99,25,6,19,72,6,34,10,12,12,16,6,10,0,16,10,6,2,1,0,0,1
"2011","E00105296","E00105296","Total",141,35,9,26,100,14,50,19,19,12,20,9,11,0,16,13,3,6,3,0,0,3
"2011","E00105297","E00105297","Total",128,43,11,32,75,11,27,6,14,7,9,2,6,1,28,20,8,10,2,0,0,8
"2011","E00105298","E00105298","Total",102,42,9,33,55,2,16,6,7,3,14,10,4,0,23,18,5,5,3,0,0,2
"2011","E00105300","E00105300","Total",129,39,17,22,84,12,44,20,17,7,11,4,7,0,17,11,6,6,4,0,0,2
"2011","E00105301","E00105301","Total",118,32,15,17,83,10,48,17,17,14,15,7,6,2,10,7,3,3,2,0,0,1
"2011","E00105303","E00105303","Total",201,56,14,42,135,21,53,26,17,10,27,12,14,1,34,24,10,10,6,0,0,4
"2011","E00105302","E00105302","Total",103,30,14,16,67,4,28,13,9,6,12,8,4,0,23,21,2,6,4,0,0,2
"2011","E00105304","E00105304","Total",114,42,17,25,67,5,24,12,7,5,14,7,6,1,24,18,6,5,2,0,1,2
"2011","E00105305","E00105305","Total",154,54,16,38,87,4,30,16,9,5,15,5,7,3,38,32,6,13,0,0,1,12
"2011","E00105306","E00105306","Total",76,22,4,18,49,7,18,8,5,5,5,3,2,0,19,12,7,5,2,0,1,2
"2011","E00105308","E00105308","Total",133,59,26,33,63,8,18,9,2,7,11,8,2,1,26,21,5,11,1,1,1,8
"2011","E00105310","E00105310","Total",115,44,27,17,68,16,27,13,9,5,10,3,7,0,15,9,6,3,3,0,0,0
"2011","E00105314","E00105314","Total",137,85,62,23,51,9,33,16,10,7,3,1,1,1,6,4,2,1,0,0,0,1
"2011","E00105316","E00105316","Total",161,46,20,26,107,18,55,26,20,9,16,8,7,1,18,10,8,8,3,0,0,5
"2011","E00105318","E00105318","Total",220,49,24,25,169,31,101,45,37,19,29,19,9,1,8,5,3,2,1,0,0,1
"2011","E00105311","E00105311","Total",117,19,8,11,96,15,65,26,25,14,7,4,3,0,9,4,5,2,2,0,0,0
"2011","E00105312","E00105312","Total",50,8,3,5,38,6,28,11,14,3,2,1,1,0,2,0,2,4,3,0,0,1
"2011","E00105313","E00105313","Total",116,22,14,8,90,11,63,34,26,3,11,6,4,1,5,3,2,4,1,0,0,3
"2011","E00105315","E00105315","Total",138,41,11,30,95,11,46,16,18,12,21,12,7,2,17,14,3,2,0,0,0,2
"2011","E00105317","E00105317","Total",135,20,6,14,112,18,69,28,28,13,12,7,4,1,13,8,5,3,1,0,1,1
"2011","E00105265","E00105265","Total",120,43,18,25,72,8,27,17,5,5,13,9,4,0,24,15,9,5,2,0,1,2
"2011","E00105267","E00105267","Total",106,31,17,14,66,8,25,8,13,4,10,2,7,1,23,11,12,9,5,0,0,4
"2011","E00105268","E00105268","Total",110,40,15,25,64,13,26,11,11,4,10,4,6,0,15,7,8,6,0,0,0,6
"2011","E00105269","E00105269","Total",133,36,10,26,92,3,40,14,16,10,17,6,11,0,32,23,9,5,1,0,1,3
"2011","E00105271","E00105271","Total",119,48,23,25,59,7,25,8,7,10,10,3,7,0,17,9,8,12,7,0,1,4
"2011","E00105293","E00105293","Total",170,49,31,18,113,20,56,17,23,16,19,9,10,0,18,12,6,8,2,0,0,6
"2011","E00105294","E00105294","Total",115,33,12,21,77,6,43,14,20,9,11,4,7,0,17,8,9,5,4,0,0,1
"2011","E00105295","E00105295","Total",122,30,11,19,85,4,47,11,25,11,13,4,7,2,21,15,6,7,4,0,0,3
"2011","E00105299","E00105299","Total",219,96,55,41,121,19,75,20,46,9,16,8,7,1,11,10,1,2,1,0,0,1
"2011","E00105307","E00105307","Total",119,79,47,32,37,8,10,5,2,3,7,3,4,0,12,4,8,3,2,0,0,1
"2011","E00105309","E00105309","Total",119,40,13,27,77,4,27,12,9,6,13,5,7,1,33,25,8,2,2,0,0,0
"2011","E00105332","E00105332","Total",115,37,24,13,73,6,35,20,6,9,12,4,8,0,20,14,6,5,3,0,0,2
"2011","E00105338","E00105338","Total",112,38,14,24,71,3,31,12,13,6,20,9,10,1,17,12,5,3,1,0,0,2
"2011","E00105340","E00105340","Total",117,34,13,21,77,6,27,6,14,7,18,5,11,2,26,15,11,6,4,0,0,2
"2011","E00105341","E00105341","Total",125,34,11,23,87,4,32,10,13,9,27,11,14,2,24,18,6,4,2,0,0,2
"2011","E00105330","E00105330","Total",121,50,16,34,65,6,22,11,4,7,7,4,2,1,30,23,7,6,4,0,1,1
"2011","E00105331","E00105331","Total",114,35,11,24,69,2,22,8,11,3,19,7,12,0,26,22,4,10,7,0,0,3
"2011","E00105333","E00105333","Total",136,34,9,25,98,6,42,12,16,14,22,9,11,2,28,23,5,4,2,0,0,2
"2011","E00105334","E00105334","Total",126,48,24,24,73,7,28,9,11,8,15,7,7,1,23,20,3,5,4,0,1,0
"2011","E00105339","E00105339","Total",127,31,7,24,94,6,29,10,17,2,26,5,19,2,33,24,9,2,0,0,0,2
"2011","E00105329","E00105329","Total",118,42,15,27,70,7,32,9,19,4,8,5,3,0,23,14,9,6,1,1,0,4
"2011","E00105335","E00105335","Total",118,38,9,29,73,3,27,5,12,10,13,5,6,2,30,25,5,7,6,0,0,1
"2011","E00105336","E00105336","Total",104,24,4,20,73,6,23,9,9,5,14,4,10,0,30,24,6,7,4,1,0,2
"2011","E00105337","E00105337","Total",122,39,11,28,77,5,37,11,16,10,12,4,7,1,23,14,9,6,5,0,0,1
"2011","E00105362","E00105362","Total",151,63,22,41,80,1,29,8,17,4,25,9,14,2,25,21,4,8,3,0,0,5
"2011","E00105363","E00105363","Total",117,18,8,10,93,8,48,14,25,9,15,5,7,3,22,16,6,6,3,0,1,2
"2011","E00105364","E00105364","Total",129,54,12,42,70,2,22,8,8,6,19,3,13,3,27,23,4,5,3,0,0,2
"2011","E00105375","E00105375","Total",96,37,13,24,55,9,25,14,5,6,13,8,5,0,8,4,4,4,0,0,1,3
"2011","E00105376","E00105376","Total",88,23,10,13,62,6,40,23,10,7,10,5,5,0,6,4,2,3,1,0,0,2
"2011","E00105377","E00105377","Total",134,26,7,19,97,4,41,11,25,5,18,3,14,1,34,21,13,11,6,0,0,5
"2011","E00105355","E00105355","Total",186,46,24,22,136,12,89,32,40,17,18,7,10,1,17,12,5,4,3,0,0,1
"2011","E00105356","E00105356","Total",129,40,22,18,85,10,48,25,16,7,14,8,5,1,13,4,9,4,1,0,0,3
"2011","E00105357","E00105357","Total",115,37,17,20,75,10,45,15,14,16,9,3,3,3,11,8,3,3,2,0,0,1
"2011","E00105358","E00105358","Total",127,21,16,5,98,21,62,16,29,17,9,4,4,1,6,4,2,8,3,0,0,5
"2011","E00105359","E00105359","Total",135,54,33,21,74,18,28,13,9,6,14,5,7,2,14,9,5,7,5,0,0,2
"2011","E00105347","E00105347","Total",128,67,26,41,55,10,24,9,4,11,6,2,4,0,15,12,3,6,2,0,0,4
"2011","E00105349","E00105349","Total",138,36,16,20,93,7,49,14,24,11,19,6,11,2,18,12,6,9,6,0,0,3
"2011","E00105350","E00105350","Total",163,41,11,30,111,11,50,17,22,11,31,17,13,1,19,12,7,11,7,0,1,3
"2011","E00105351","E00105351","Total",119,36,7,29,80,5,46,16,17,13,17,5,12,0,12,9,3,3,0,0,0,3
"2011","E00105348","E00105348","Total",133,57,21,36,75,4,32,12,12,8,14,6,8,0,25,18,7,1,1,0,0,0
"2011","E00105352","E00105352","Total",121,48,19,29,71,7,18,6,10,2,14,5,8,1,32,22,10,2,1,0,0,1
"2011","E00105353","E00105353","Total",117,35,18,17,75,7,29,9,15,5,12,5,7,0,27,16,11,7,4,0,0,3
"2011","E00105354","E00105354","Total",137,52,21,31,81,8,27,10,12,5,21,6,15,0,25,19,6,4,4,0,0,0
"2011","E00105360","E00105360","Total",140,60,37,23,76,8,43,16,23,4,10,4,6,0,15,8,7,4,2,0,1,1
"2011","E00105342","E00105342","Total",234,52,24,28,171,19,111,46,53,12,23,11,11,1,18,11,7,11,5,0,1,5
"2011","E00105343","E00105343","Total",159,64,18,46,89,8,43,12,19,12,16,9,7,0,22,14,8,6,4,0,0,2
"2011","E00105344","E00105344","Total",152,65,26,39,85,12,40,17,12,11,16,6,9,1,17,9,8,2,1,0,0,1
"2011","E00105345","E00105345","Total",141,45,17,28,89,11,46,21,14,11,18,4,14,0,14,10,4,7,3,0,0,4
"2011","E00105346","E00105346","Total",139,58,18,40,76,12,29,16,9,4,14,7,6,1,21,14,7,5,3,0,0,2
"2011","E00105361","E00105361","Total",124,43,13,30,75,15,26,8,8,10,11,6,5,0,23,16,7,6,2,0,0,4
"2011","E00105365","E00105365","Total",110,34,20,14,73,14,31,13,8,10,17,6,8,3,11,8,3,3,2,0,0,1
"2011","E00105366","E00105366","Total",117,64,33,31,50,10,23,18,0,5,11,7,2,2,6,2,4,3,1,0,0,2
"2011","E00105370","E00105370","Total",109,64,10,54,44,3,18,12,3,3,7,3,3,1,16,13,3,1,0,0,0,1
"2011","E00105371","E00105371","Total",125,35,6,29,86,3,31,10,14,7,17,8,7,2,35,29,6,4,2,0,0,2
"2011","E00105372","E00105372","Total",101,40,6,34,54,3,12,5,5,2,17,8,8,1,22,17,5,7,2,0,0,5
"2011","E00105367","E00105367","Total",119,43,28,15,71,21,38,25,6,7,6,1,4,1,6,2,4,5,4,0,0,1
"2011","E00105368","E00105368","Total",146,42,25,17,100,23,48,23,17,8,13,7,6,0,16,7,9,4,2,0,0,2
